College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement
CLG14714,88,8.02,8.06,4,True,7,7,5,True
CLG8450,106,7.79,7.7,2,True,7,5,0,False
CLG4903,107,4.95,5.46,2,True,2,9,3,False
CLG15911,124,7.88,8.37,3,False,10,7,8,True
CLG12204,170,2.95,2.54,2,True,8,6,3,True
CLG6926,80,9.02,8.67,8,False,9,2,4,False
CLG17179,107,6.56,6.77,0,True,8,6,2,False
CLG16551,88,6.41,6.67,1,True,10,8,2,False
CLG8475,86,6.58,6.36,5,True,3,4,5,True
CLG8817,115,5.47,5.38,1,False,3,1,4,False
CLG9023,107,6.08,7.07,6,False,8,9,3,True
CLG12262,102,4.0,3.93,5,False,8,5,2,False
CLG9790,91,6.21,6.62,4,True,10,6,5,True
CLG9686,98,7.68,8.65,7,True,10,6,1,False
CLG11747,99,9.22,9.21,9,True,8,5,4,True
CLG10998,127,10.0,10.01,4,False,6,10,0,False
CLG19122,109,8.56,8.59,8,True,7,7,1,True
CLG11228,76,8.96,9.35,8,True,3,8,1,False
CLG0154,98,6.41,6.54,3,True,2,7,3,False
CLG12560,163,8.43,8.68,6,True,0,6,0,False
CLG10030,109,5.5,5.81,5,False,9,6,5,True
CLG16062,112,8.34,8.86,7,True,3,1,1,True
CLG1224,75,8.19,8.37,9,True,1,1,6,False
CLG4049,104,8.14,8.4,3,True,1,2,2,True
CLG3437,115,5.58,5.46,5,True,8,4,4,True
CLG13426,100,7.44,7.84,0,False,1,0,5,False
CLG2951,92,7.54,8.02,2,False,8,5,0,True
CLG1292,93,7.64,7.7,6,False,2,1,7,True
CLG14343,92,7.04,7.31,2,False,3,7,2,False
CLG15671,97,9.38,9.31,3,True,1,3,4,False
CLG14357,102,6.84,7.47,6,True,3,8,3,False
CLG17197,115,2.52,2.63,10,True,6,10,5,True
CLG12611,113,5.27,5.55,10,True,12,3,3,False
CLG9114,92,7.62,8.14,7,False,2,10,3,False
CLG16297,94,9.61,10.5,14,True,1,10,5,False
CLG18426,123,6.83,7.47,6,False,4,6,4,False
CLG11904,95,6.72,6.79,4,True,5,6,0,True
CLG13409,84,5.48,5.4,4,True,7,4,0,False
CLG4037,88,3.27,3.34,10,True,1,1,3,False
CLG5806,123,7.45,7.72,3,True,10,6,3,False
CLG8134,96,6.0,6.5,5,False,3,9,5,False
CLG18139,83,7.43,7.83,10,False,3,3,5,False
CLG11542,107,8.07,8.32,7,False,7,9,3,True
CLG1854,90,7.93,8.87,3,False,3,5,4,True
CLG14830,91,6.7,6.71,9,True,9,9,5,False
CLG1539,121,6.54,7.1,6,True,0,8,5,False
CLG17911,107,6.64,6.59,4,False,2,3,0,False
CLG5273,91,2.56,2.53,6,False,3,0,5,False
CLG18765,77,8.45,8.71,6,True,9,9,4,False
CLG7248,90,9.82,10.5,6,False,10,9,5,True
CLG11337,105,6.92,7.21,10,True,6,2,4,False
CLG16852,109,3.03,3.54,1,False,4,2,1,True
CLG6906,88,10.0,10.15,7,True,7,2,1,True
CLG10869,32,5.43,5.41,9,True,4,7,5,False
CLG0553,92,7.45,8.19,1,True,10,11,0,False
CLG9874,117,7.84,8.04,8,False,1,9,5,False
CLG17882,92,10.0,10.04,5,False,1,9,0,True
CLG12913,127,9.07,9.47,5,True,6,9,1,True
CLG8281,108,8.38,8.47,10,True,9,9,5,True
CLG6468,107,9.16,9.61,6,False,4,10,1,False
CLG10759,120,9.1,9.65,10,True,6,7,2,True
CLG14290,102,8.47,8.62,6,False,6,8,1,True
CLG4587,105,9.31,9.26,2,True,9,10,4,True
CLG18074,119,6.91,7.12,9,False,3,4,4,False
CLG16420,79,7.79,8.0,9,True,10,9,1,True
CLG18540,132,8.62,9.01,8,False,0,6,5,True
CLG11837,103,7.04,7.31,1,True,6,9,2,False
CLG18683,104,9.87,10.04,6,True,7,4,2,False
CLG15797,93,8.41,8.67,12,True,9,4,1,False
CLG3877,84,7.79,8.31,6,True,8,10,3,True
CLG4190,117,7.7,7.69,9,True,3,5,4,False
CLG0610,105,5.22,5.25,5,True,10,8,3,True
CLG5959,91,9.85,10.03,3,False,10,4,1,True
CLG13755,128,3.05,3.82,3,False,10,0,5,True
CLG17671,106,5.33,4.87,7,False,1,7,3,False
CLG18878,110,6.75,6.64,8,True,2,9,1,True
CLG0233,80,7.87,7.9,1,False,6,2,5,False
CLG17567,98,8.81,9.21,5,False,7,9,2,False
CLG10048,77,10.0,9.88,7,True,2,8,1,True
CLG13125,103,6.46,6.65,10,True,1,3,4,False
CLG8620,81,7.14,7.45,1,False,7,9,4,True
CLG5743,116,9.67,9.85,4,False,10,4,5,True
CLG0009,108,8.01,8.35,5,False,7,4,5,True
CLG18009,119,8.17,8.56,10,False,5,4,3,True
CLG13340,98,7.79,8.2,9,False,2,5,4,False
CLG12356,127,9.66,9.66,6,False,10,8,0,False
CLG7221,101,7.44,7.21,6,False,9,5,0,False
CLG11206,90,6.48,6.93,8,False,10,4,1,True
CLG8696,93,6.83,6.46,4,False,2,2,5,False
CLG17743,111,4.5,4.5,6,False,10,8,4,False
CLG18896,85,8.68,9.01,7,False,1,7,1,False
CLG16980,82,7.43,7.63,1,True,2,10,1,False
CLG15445,96,9.76,10.22,3,False,7,6,3,False
CLG18723,69,7.54,7.8,4,True,4,7,5,True
CLG0319,84,7.13,7.13,9,False,5,10,6,True
CLG8332,109,7.08,7.82,8,False,6,5,3,True
CLG19843,120,6.64,7.01,9,True,5,9,5,False
CLG12486,90,8.89,9.11,3,True,6,10,0,True
CLG7478,113,8.55,8.87,5,False,8,6,4,False
CLG6025,91,8.45,8.96,4,False,2,7,0,False
CLG0863,131,9.48,9.74,2,True,3,7,1,False
CLG4142,102,6.47,7.19,1,True,6,8,4,False
CLG4427,95,6.52,6.57,3,False,10,9,2,False
CLG2934,91,8.14,8.5,5,True,1,3,3,True
CLG16119,125,7.46,8.3,1,False,10,1,1,False
CLG14323,101,8.15,8.36,7,False,2,4,4,False
CLG17430,96,8.42,8.31,2,True,2,10,5,False
CLG0635,109,5.0,5.32,1,True,5,8,1,True
CLG16173,81,6.78,7.45,8,False,1,3,3,True
CLG5950,115,5.3,5.57,7,True,4,8,0,True
CLG3078,116,10.0,10.06,8,False,5,3,0,True
CLG9791,113,7.44,7.59,4,True,7,3,4,True
CLG7965,188,8.48,8.21,3,False,4,2,2,True
CLG5043,90,9.71,10.32,3,False,9,6,3,True
CLG8214,105,2.76,3.45,8,False,8,3,2,False
CLG19617,91,8.24,8.52,2,True,5,8,10,False
CLG0613,117,6.49,6.68,10,True,2,9,1,False
CLG5050,111,8.32,8.41,6,True,2,0,1,True
CLG3235,193,4.5,5.04,10,False,0,12,0,False
CLG1989,83,4.89,4.98,7,False,1,5,5,True
CLG2553,92,5.56,6.11,2,True,9,4,1,True
CLG18289,107,8.02,8.21,10,False,7,3,4,False
CLG5183,114,7.62,7.44,6,False,6,7,3,False
CLG18453,93,6.76,6.49,9,False,8,7,6,False
CLG16961,94,9.75,10.21,1,False,4,1,5,False
CLG16753,131,6.98,7.08,3,True,0,6,1,True
CLG9840,115,8.07,8.4,4,True,8,10,0,False
CLG10957,103,3.62,2.76,7,True,4,10,5,False
CLG17182,47,7.11,7.25,4,True,7,10,0,True
CLG12921,110,7.39,7.58,8,True,5,9,5,True
CLG15758,98,7.58,8.0,10,True,9,2,3,False
CLG18874,113,7.62,7.22,7,False,6,1,1,False
CLG14490,56,8.02,8.52,4,True,3,2,0,True
CLG4839,116,10.0,10.16,1,False,2,8,7,True
CLG17146,84,5.94,6.32,10,True,1,9,7,True
CLG8889,97,6.56,7.33,1,True,5,6,0,False
CLG12665,107,7.83,8.29,2,False,10,3,3,True
CLG16054,102,3.84,2.61,6,False,5,9,0,False
CLG0965,99,8.05,8.97,4,True,7,2,4,True
CLG18772,116,7.8,8.32,10,False,3,3,5,True
CLG10125,82,9.28,9.67,3,False,3,10,2,True
CLG3879,104,9.95,9.81,3,True,7,5,5,False
CLG6158,104,6.37,6.55,10,False,10,4,0,False
CLG15617,124,7.98,8.31,8,False,7,3,1,True
CLG0491,114,8.18,8.31,4,True,2,8,3,False
CLG8086,108,9.28,9.11,10,False,7,10,4,True
CLG14798,120,8.55,8.66,4,False,1,9,0,True
CLG13042,97,7.27,7.51,5,False,5,1,1,False
CLG14801,78,7.52,7.39,3,True,6,3,5,True
CLG2955,85,9.89,9.84,3,True,8,2,3,True
CLG12471,35,4.5,4.51,3,True,1,5,3,False
CLG3852,115,5.52,6.21,1,False,14,1,3,True
CLG15588,114,6.47,7.35,10,True,9,9,1,True
CLG1804,134,7.01,6.46,11,False,1,3,2,True
CLG18971,115,5.42,5.13,13,False,2,9,3,True
CLG8992,108,10.0,10.5,4,True,2,9,3,False
CLG10370,111,8.39,8.85,10,False,10,9,3,False
CLG19969,99,7.92,8.15,4,True,8,2,1,False
CLG10937,74,6.37,6.49,4,True,5,2,4,False
CLG3730,83,7.35,7.25,10,True,4,6,3,False
CLG4448,113,7.77,8.39,9,False,7,1,2,False
CLG6824,114,5.14,5.04,6,True,5,6,5,True
CLG12765,108,6.03,6.16,5,False,5,8,2,False
CLG9916,79,6.05,6.28,2,False,4,8,3,True
CLG15842,76,6.6,6.9,6,True,2,9,1,True
CLG15052,108,8.16,8.35,2,True,1,10,2,False
CLG3378,101,7.84,8.45,5,True,5,4,1,False
CLG10457,108,6.86,7.1,5,True,2,0,2,False
CLG9282,89,7.57,7.78,5,False,1,8,0,True
CLG2821,126,6.51,6.29,10,False,5,4,5,True
CLG15259,89,5.63,5.62,8,True,8,4,4,False
CLG12847,118,8.84,8.95,6,False,1,2,3,True
CLG11423,87,6.49,6.77,2,False,2,2,4,False
CLG13547,104,10.0,9.84,3,False,6,10,3,False
CLG7738,97,8.45,8.77,10,False,10,9,3,True
CLG13297,97,7.31,7.52,10,False,1,3,5,True
CLG4889,91,8.95,9.81,10,False,6,5,3,False
CLG19094,46,5.45,5.62,1,False,1,15,2,True
CLG19338,124,10.0,9.96,7,False,9,3,1,False
CLG11805,108,10.0,10.03,3,True,0,8,1,True
CLG13626,96,9.94,10.03,10,False,8,9,3,False
CLG13918,90,6.63,6.53,4,False,9,1,4,False
CLG3708,88,5.66,5.87,2,True,9,5,0,True
CLG2558,104,7.85,7.58,10,False,6,1,4,False
CLG10863,105,8.75,8.35,5,False,10,10,5,False
CLG18771,125,9.34,9.18,10,True,2,2,2,False
CLG9206,99,8.13,8.12,2,True,3,6,2,True
CLG17281,108,8.34,8.56,2,True,3,7,1,False
CLG5481,78,6.12,6.37,6,True,2,8,2,False
CLG17449,88,7.33,7.26,7,False,9,1,3,False
CLG17375,109,9.35,9.88,15,False,5,5,2,False
CLG7923,118,5.86,5.97,4,False,3,1,0,True
CLG17211,105,7.71,8.61,4,False,1,0,5,True
CLG3990,102,7.79,7.9,10,True,10,3,5,True
CLG15301,114,7.27,7.68,8,False,6,2,0,False
CLG1968,72,6.32,6.12,3,False,4,3,0,True
CLG14131,67,8.26,8.13,8,False,2,5,0,False
CLG0028,99,8.08,9.03,5,True,7,9,3,False
CLG2297,98,8.76,8.98,0,False,5,2,2,True
CLG9501,104,8.88,8.99,1,False,5,2,2,False
CLG14351,114,7.98,7.98,4,True,10,7,4,False
CLG14722,108,7.24,7.21,0,False,1,4,5,False
CLG17582,99,6.15,6.36,2,True,8,8,4,True
CLG4277,31,9.13,9.47,3,True,2,10,1,True
CLG13966,120,7.46,7.91,7,False,10,6,1,True
CLG10993,80,8.34,8.54,7,True,9,4,0,True
CLG12325,90,5.9,6.01,0,True,11,8,1,True
CLG17140,107,7.22,7.44,3,True,8,2,2,False
CLG18275,100,7.39,7.74,9,True,9,8,5,True
CLG6347,97,4.54,4.5,8,False,1,6,3,False
CLG14848,31,5.69,6.07,1,False,2,8,2,False
CLG10672,96,9.8,10.37,4,True,7,7,0,False
CLG1780,94,9.74,9.98,10,False,6,4,2,True
CLG1051,94,6.58,6.69,3,True,8,6,2,True
CLG5568,100,7.76,8.01,4,True,9,4,3,False
CLG8120,106,2.86,3.75,10,True,1,1,9,True
CLG15704,77,9.29,9.77,2,False,2,1,3,True
CLG9692,79,4.5,4.98,1,False,3,10,0,False
CLG4542,72,7.16,7.01,6,False,1,2,5,False
CLG9718,91,8.31,8.74,10,True,2,6,0,False
CLG3636,105,4.5,4.54,1,False,9,9,1,True
CLG7819,99,5.28,5.54,10,True,4,5,3,False
CLG12216,85,8.37,8.61,9,True,9,9,3,False
CLG2150,99,9.29,9.44,2,True,3,2,2,True
CLG16263,86,6.1,6.17,1,False,9,8,3,True
CLG2062,184,7.24,7.95,6,False,9,8,4,True
CLG10043,122,5.44,5.16,8,False,1,5,1,True
CLG9346,115,7.19,7.19,3,True,1,10,2,False
CLG18431,110,6.59,7.34,6,True,9,9,0,False
CLG4763,90,6.77,7.62,3,True,9,6,2,False
CLG18799,119,8.61,8.9,8,False,8,3,0,False
CLG11711,123,3.24,2.44,4,True,5,2,3,True
CLG12924,106,7.55,7.52,10,True,6,7,2,True
CLG11513,102,6.48,7.28,9,True,8,7,2,True
CLG13888,79,6.95,7.21,10,True,5,9,0,False
CLG13417,90,6.04,6.6,3,False,3,7,3,True
CLG9895,117,5.93,6.29,9,False,1,5,5,False
CLG9426,88,8.58,9.08,4,True,5,2,2,False
CLG8451,95,5.37,6.02,2,False,10,0,1,False
CLG4439,108,7.12,7.72,6,False,6,0,5,True
CLG19620,90,8.18,9.03,6,False,6,10,1,True
CLG9221,104,8.89,9.11,6,True,3,4,4,True
CLG2503,108,9.79,10.14,1,False,6,8,4,False
CLG9983,33,9.11,9.2,3,True,4,2,0,True
CLG6434,87,2.97,2.86,9,True,5,0,0,True
CLG6554,130,5.93,5.54,2,True,5,6,4,True
CLG2239,95,5.85,5.98,1,True,5,9,6,True
CLG15555,112,7.96,8.4,8,True,6,7,1,False
CLG10298,104,6.63,6.78,3,False,5,1,3,True
CLG14973,107,7.13,7.81,8,True,5,7,0,False
CLG12040,117,8.6,9.0,8,True,9,2,3,False
CLG3333,105,7.77,7.58,3,True,4,10,3,True
CLG13916,108,6.52,6.56,10,False,7,10,3,False
CLG14897,104,9.36,9.57,8,True,3,0,0,True
CLG10713,139,10.0,10.27,2,True,9,8,5,False
CLG8574,111,8.35,8.02,9,True,1,2,2,False
CLG1179,193,8.07,8.66,3,False,5,8,4,False
CLG17674,81,8.51,8.67,3,True,8,7,2,False
CLG0922,91,7.19,7.13,6,False,10,13,2,False
CLG1849,105,8.38,9.08,5,True,2,2,0,False
CLG16867,82,3.32,2.84,8,True,7,6,3,True
CLG6747,90,8.17,8.73,6,True,6,4,0,True
CLG1557,88,7.3,7.5,4,True,10,6,4,False
CLG11380,106,8.47,8.63,5,False,9,7,4,False
CLG17942,110,6.17,6.24,0,False,8,9,3,True
CLG11936,94,6.94,7.66,5,False,2,7,2,True
CLG19701,78,7.84,8.32,3,True,13,7,0,True
CLG4470,38,4.86,4.6,1,False,1,2,2,True
CLG13336,138,9.39,9.42,2,False,3,10,0,False
CLG2957,123,6.65,6.91,6,False,7,4,1,True
CLG7015,118,10.0,10.5,5,True,6,2,3,False
CLG9100,111,9.04,9.42,6,False,5,0,5,True
CLG7853,99,6.67,6.62,6,True,4,7,9,False
CLG7715,110,7.24,7.3,3,False,7,5,3,False
CLG10902,122,8.93,9.16,2,True,9,7,4,False
CLG0896,89,5.79,5.93,3,False,3,12,0,True
CLG16920,98,4.7,4.88,3,False,6,3,5,False
CLG6509,84,9.77,10.16,7,False,10,1,5,True
CLG15152,108,10.0,10.5,3,True,7,3,2,True
CLG3845,178,7.16,7.07,8,True,4,5,3,False
CLG6770,128,6.94,7.47,5,True,7,1,2,True
CLG8136,83,9.81,9.86,8,True,12,7,5,False
CLG19568,104,7.71,7.38,1,True,4,6,5,True
CLG12933,97,3.01,2.76,9,True,5,8,3,True
CLG17380,107,6.8,6.52,6,True,8,5,3,False
CLG8625,56,6.7,6.55,5,False,3,8,1,False
CLG1788,124,7.46,8.19,0,False,8,13,0,True
CLG3066,107,6.81,6.83,3,False,10,1,4,True
CLG2517,111,6.0,6.29,2,False,11,2,1,True
CLG15723,96,9.34,9.51,10,True,1,8,5,True
CLG1595,96,6.18,6.13,1,True,10,7,1,False
CLG6823,87,8.05,8.52,5,True,8,5,4,True
CLG3149,99,9.74,9.86,8,False,8,10,3,False
CLG14224,113,6.38,5.85,9,False,4,3,4,True
CLG14331,101,8.61,8.73,5,True,5,9,4,True
CLG1477,92,8.27,8.0,7,True,10,6,0,True
CLG15167,104,8.69,8.51,7,True,5,8,3,False
CLG6133,99,5.47,5.81,10,False,2,1,6,True
CLG15634,88,5.08,5.63,10,False,10,7,0,True
CLG6252,117,6.28,6.54,0,True,3,7,4,True
CLG15185,106,5.98,6.2,2,True,8,8,9,True
CLG18659,94,8.54,8.79,6,True,7,8,4,False
CLG15987,87,2.8,3.03,1,False,9,7,0,False
CLG11362,56,7.63,7.51,3,False,8,4,4,False
CLG15350,64,8.15,8.62,7,False,6,3,2,True
CLG4230,130,5.99,6.38,8,True,8,4,0,False
CLG11699,97,7.53,7.51,9,True,6,10,4,True
CLG11151,88,9.56,9.57,9,False,9,2,3,False
CLG3634,101,6.78,6.69,10,True,1,3,1,False
CLG9572,96,9.94,10.24,8,True,6,3,1,False
CLG0215,113,7.06,6.79,6,False,2,7,5,True
CLG17355,147,7.38,7.53,7,False,8,9,2,True
CLG0325,93,7.95,7.92,2,True,7,3,3,True
CLG4946,78,9.22,9.45,9,False,9,6,0,False
CLG4812,128,8.88,8.88,4,False,7,5,4,False
CLG4128,119,9.12,9.19,4,True,5,3,10,False
CLG9959,107,7.6,8.06,2,True,5,6,5,True
CLG18757,115,6.23,6.24,4,True,5,10,5,False
CLG8114,85,7.0,7.08,4,False,3,7,0,False
CLG15605,83,8.14,8.96,9,False,9,5,5,False
CLG16041,98,7.54,8.16,3,True,8,3,4,True
CLG14923,106,8.18,8.06,9,False,2,7,2,False
CLG12270,97,2.31,2.74,3,True,7,13,5,False
CLG1464,114,3.1,2.14,10,False,7,10,1,False
CLG14715,108,9.28,10.26,2,False,7,1,3,False
CLG5426,94,7.99,8.25,5,True,2,10,0,True
CLG16470,102,8.01,8.12,9,True,5,4,4,False
CLG17483,117,9.48,9.38,1,False,1,3,4,False
CLG2982,68,9.48,9.64,3,False,5,3,3,True
CLG10659,99,6.59,7.18,5,False,3,6,0,True
CLG19562,112,6.0,6.05,9,False,5,8,0,False
CLG8819,108,3.27,3.83,2,True,3,7,5,True
CLG12232,94,7.14,7.23,4,False,9,1,4,False
CLG5484,168,6.12,6.8,7,False,4,9,1,True
CLG12953,122,7.02,7.59,9,False,4,6,2,False
CLG14834,106,9.0,9.07,6,False,10,3,0,False
CLG18212,99,2.02,2.35,7,True,2,8,2,False
CLG11729,82,6.14,6.44,1,True,4,4,2,False
CLG9934,103,9.28,9.34,8,False,0,0,4,False
CLG6349,108,7.92,8.04,10,True,3,3,4,True
CLG8989,79,6.79,7.25,9,False,8,0,2,False
CLG13332,84,7.69,8.47,8,False,1,4,9,False
CLG12840,102,6.48,6.83,10,True,4,7,1,True
CLG10184,109,8.03,8.38,1,False,1,6,1,True
CLG11167,96,9.16,9.48,9,True,10,2,4,True
CLG1988,98,8.51,9.28,2,True,8,10,0,True
CLG18325,98,6.04,6.57,7,True,7,10,4,True
CLG15211,91,4.5,4.95,10,True,1,6,0,True
CLG6344,98,3.43,3.19,9,False,8,8,1,True
CLG10212,110,8.0,8.26,6,False,9,3,4,False
CLG0264,96,6.85,7.2,3,True,9,7,1,True
CLG11191,85,8.61,8.99,8,False,10,10,2,True
CLG1382,112,9.13,9.17,4,True,4,6,3,True
CLG0220,96,8.05,8.8,1,True,8,10,2,True
CLG6524,95,6.98,7.17,5,True,9,4,8,True
CLG11088,111,3.35,2.76,4,False,3,10,5,True
CLG4285,83,5.08,4.96,7,False,7,4,4,True
CLG9639,98,8.93,9.64,1,False,9,8,0,False
CLG2125,117,7.25,7.47,9,False,8,6,3,False
CLG19044,114,6.11,6.38,10,True,4,4,2,False
CLG18722,115,8.25,8.51,5,True,2,9,4,True
CLG11022,90,4.5,4.9,7,False,6,1,1,False
CLG11766,120,4.75,5.1,9,True,4,2,4,True
CLG10788,124,7.29,7.78,5,True,3,9,0,False
CLG11358,111,9.47,10.16,7,True,9,3,1,True
CLG6877,96,7.61,7.33,9,False,8,2,1,False
CLG13686,97,6.24,7.09,9,True,10,5,0,False
CLG11621,100,7.68,8.05,7,False,1,1,1,False
CLG19759,102,10.0,10.01,7,False,7,7,0,False
CLG14795,90,6.39,6.19,3,True,3,15,7,True
CLG12644,89,7.44,7.51,9,True,6,3,3,False
CLG3628,77,5.39,5.57,2,False,4,4,5,False
CLG18844,78,8.64,8.86,9,False,1,8,3,True
CLG18652,104,7.04,7.01,10,True,5,8,5,False
CLG5738,101,9.51,9.15,10,False,3,2,0,True
CLG5175,103,7.26,7.66,5,True,4,7,4,True
CLG2507,88,6.37,6.47,6,False,5,1,0,False
CLG13085,128,9.11,9.32,1,False,3,8,0,True
CLG7939,77,7.41,7.4,8,False,3,10,2,True
CLG12807,104,4.8,4.52,1,False,6,1,4,True
CLG1564,113,8.26,7.99,2,False,8,1,9,True
CLG12276,124,6.78,7.02,1,False,11,2,0,True
CLG1442,86,8.85,8.97,6,False,4,9,3,True
CLG3469,96,4.5,4.5,7,False,12,5,2,True
CLG7161,101,6.02,6.18,8,True,10,2,5,False
CLG4355,102,7.16,7.16,6,False,1,10,4,True
CLG0435,121,8.16,8.03,2,False,7,10,1,False
CLG6619,110,7.35,7.56,1,True,10,8,2,True
CLG1297,104,7.85,8.34,5,True,6,4,5,True
CLG7289,82,6.58,6.89,6,True,1,8,1,True
CLG4637,96,7.66,7.85,3,True,2,8,5,True
CLG5781,91,7.31,6.95,10,False,4,8,2,False
CLG15424,84,7.64,7.89,7,True,8,14,2,True
CLG5757,114,9.4,9.34,8,False,10,6,3,True
CLG6213,197,8.14,8.15,7,False,6,5,4,True
CLG1272,113,10.0,9.84,10,True,7,6,3,False
CLG12626,120,9.0,9.0,4,False,0,3,3,True
CLG19731,103,7.12,7.41,3,True,2,7,4,True
CLG6187,111,7.3,7.74,7,False,9,7,5,False
CLG2912,75,4.88,5.47,6,True,4,7,0,True
CLG0051,83,9.05,9.59,7,False,7,6,1,True
CLG16469,96,6.88,6.75,4,True,3,4,3,False
CLG3578,119,7.04,7.47,5,True,5,1,3,False
CLG3303,38,9.59,9.62,1,True,1,9,2,False
CLG11043,87,7.19,6.88,6,False,6,7,2,False
CLG0101,81,8.95,9.63,3,True,9,4,4,False
CLG0102,104,6.61,6.8,6,True,1,6,1,False
CLG2666,92,6.29,6.62,8,True,5,3,4,True
CLG2853,100,7.48,7.84,9,False,8,8,1,True
CLG2930,98,6.85,7.02,1,True,6,5,2,False
CLG4033,123,6.94,7.06,8,True,6,10,4,True
CLG12353,110,8.34,8.45,7,False,4,5,0,False
CLG6165,105,7.0,7.55,6,True,7,1,4,True
CLG13883,76,7.34,7.67,3,True,1,8,2,True
CLG14935,102,5.81,5.65,1,False,2,10,1,False
CLG1927,109,10.0,10.5,4,True,1,3,5,False
CLG5216,91,8.25,7.91,6,False,6,7,5,False
CLG6392,97,6.32,6.33,2,True,10,1,5,False
CLG5363,111,6.79,6.4,8,False,4,4,0,False
CLG18863,131,5.89,6.16,3,False,7,3,0,False
CLG5886,95,6.12,5.56,9,False,3,7,0,True
CLG9918,81,9.15,9.94,7,True,7,8,0,True
CLG16030,98,8.25,8.31,4,True,10,2,1,False
CLG14210,103,10.0,9.75,6,True,9,1,4,False
CLG19160,101,8.2,8.73,2,True,2,10,0,False
CLG4031,48,7.96,8.04,5,True,2,6,1,False
CLG0002,109,7.9,8.0,15,False,8,9,2,True
CLG1465,99,6.95,7.26,5,True,10,10,1,False
CLG8354,73,9.19,9.37,3,False,5,3,0,False
CLG6312,90,9.39,9.32,9,True,3,7,4,True
CLG4083,67,6.61,7.22,7,True,2,6,1,True
CLG3209,103,10.0,10.5,7,True,2,5,3,True
CLG18748,107,7.42,7.71,10,True,3,7,5,False
CLG4180,101,8.47,8.84,3,True,10,1,5,False
CLG8162,97,7.2,7.35,8,True,6,9,3,True
CLG2848,55,9.2,9.58,6,True,2,2,0,True
CLG18158,99,8.48,8.74,1,False,3,9,5,True
CLG6231,114,6.92,7.46,7,False,9,1,1,True
CLG12027,85,6.34,6.66,1,False,3,2,5,True
CLG3862,112,5.43,5.44,5,True,15,5,5,True
CLG15999,110,8.93,9.28,14,False,1,3,0,True
CLG6473,106,8.27,8.28,3,False,8,0,2,False
CLG5969,117,8.7,9.13,8,False,6,1,5,True
CLG9335,177,8.56,8.87,3,True,5,8,5,True
CLG13103,86,9.11,9.3,7,True,2,3,4,True
CLG7749,89,7.26,7.24,7,True,5,2,1,True
CLG6123,95,7.28,7.24,5,True,7,2,4,True
CLG19372,100,4.66,4.92,2,True,5,3,4,True
CLG1669,114,6.27,6.67,4,True,8,7,2,True
CLG9193,88,5.09,5.06,4,False,3,11,3,False
CLG3301,97,6.09,6.54,8,False,2,1,1,False
CLG11841,109,7.1,6.7,10,False,5,7,0,True
CLG19720,104,5.64,5.86,4,True,2,9,2,False
CLG5035,177,9.54,9.35,9,False,8,2,0,False
CLG16510,127,4.5,4.76,5,True,10,4,3,False
CLG16825,92,9.36,9.62,9,False,7,5,0,True
CLG19402,107,8.71,8.62,9,False,9,4,2,True
CLG1494,141,8.26,8.78,3,False,5,1,1,True
CLG0045,99,8.09,8.14,6,False,9,3,4,False
CLG1876,93,4.85,4.84,0,False,1,10,5,False
CLG8432,87,6.71,6.96,9,True,4,4,3,True
CLG12079,99,9.18,9.38,8,True,3,8,1,False
CLG12917,95,2.33,2.36,3,True,8,7,4,True
CLG0386,86,7.73,8.18,1,True,1,2,5,True
CLG0307,79,6.51,6.62,6,True,8,8,2,False
CLG7989,113,6.27,6.33,9,True,0,2,3,True
CLG12628,103,2.45,2.45,4,False,2,2,2,False
CLG10935,97,7.79,8.25,2,True,3,6,5,False
CLG9881,103,8.09,8.26,2,False,6,2,1,True
CLG12799,97,6.63,6.1,8,True,7,5,2,True
CLG12616,114,9.63,10.11,8,False,6,4,4,False
CLG16141,102,9.35,9.58,7,True,7,4,1,False
CLG18296,90,3.99,2.03,2,True,6,3,1,False
CLG7359,118,7.03,7.41,3,False,7,2,0,False
CLG0989,100,7.29,7.35,4,True,0,8,5,False
CLG11053,65,8.4,8.17,1,False,1,1,1,True
CLG14886,91,3.67,3.36,10,False,7,5,4,False
CLG4100,97,5.67,5.72,1,True,9,2,3,False
CLG13274,104,6.82,7.46,6,False,2,6,2,True
CLG5333,82,7.95,8.34,10,True,5,4,0,True
CLG18681,110,9.06,9.24,8,True,11,13,4,True
CLG12800,112,5.89,5.62,2,False,9,3,9,False
CLG1225,86,8.06,7.99,8,True,2,4,5,True
CLG5277,124,9.19,9.03,10,False,3,6,3,True
CLG12701,95,6.15,6.54,10,True,10,8,0,True
CLG10143,97,8.4,8.44,2,False,6,5,2,False
CLG2330,111,7.56,7.46,5,False,8,3,4,False
CLG4226,92,3.72,2.8,10,False,7,5,5,True
CLG1869,61,7.16,7.06,9,True,2,3,0,True
CLG15147,111,7.21,8.13,8,False,3,7,1,False
CLG10396,100,7.47,7.59,4,False,8,12,1,False
CLG19696,116,8.32,8.17,6,False,4,1,5,False
CLG5770,106,8.57,8.99,7,True,8,9,2,True
CLG3029,108,7.53,7.93,5,True,7,9,1,False
CLG18688,101,6.97,7.0,0,True,10,6,5,False
CLG16365,123,3.79,3.87,7,False,1,3,5,True
CLG17894,81,3.49,2.38,4,False,4,10,2,False
